customerID,tenure,MonthlyCharges,TotalCharges,Contract,InternetService,OnlineSecurity,TechSupport,StreamingTV,StreamingMovies,MonthlyServiceCalls,City,PlanType,Churn
CUST_02992,22,56.646483213925734,8085.29960042472,One year,No,No internet service,No,No internet service,No internet service,12,Hyderabad,Basic,0
CUST_02993,31,21.541047522757246,6954.39201184735,One year,No,No,No,No,No,1,Chennai,Standard,1
CUST_02994,61,28.411642326141987,7388.621904072866,Month-to-month,DSL,Yes,No,Yes,No,17,Pune,Basic,1
CUST_02995,9,79.34389364436836,4612.4208413578135,Month-to-month,Fiber optic,No,Yes,Yes,No,4,Pune,Standard,1
CUST_02996,71,107.12982575854984,2793.948189837359,Month-to-month,No,No,No internet service,No internet service,No internet service,16,Chennai,Standard,0
CUST_02997,53,30.22212538834526,5970.124840726632,Two year,DSL,No,Yes,Yes,No,9,Delhi,Standard,0
CUST_02998,51,64.0111073216168,3742.0478848677335,Month-to-month,No,Yes,Yes,No,Yes,3,Delhi,Standard,0
CUST_02999,19,110.90964829025727,2458.731468449637,One year,Fiber optic,Yes,No,Yes,No,5,Delhi,Standard,0
CUST_03000,31,101.05870033450195,1309.5599558724275,Two year,DSL,No,Yes,Yes,No internet service,9,Chennai,Premium,0
CUST_03001,13,71.00612543952485,4495.429031319269,Month-to-month,No,No internet service,No,No internet service,No internet service,16,Delhi,Premium,1
CUST_03002,49,96.70028681154076,5058.45875698971,Month-to-month,Fiber optic,No,Yes,No,Yes,4,Chennai,Standard,1
CUST_03003,27,71.31476495254277,4842.440160272712,Two year,DSL,Yes,No,No internet service,Yes,6,Pune,Basic,0
CUST_03004,52,34.12541840285057,1006.5632186434051,Two year,No,No internet service,No,No internet service,No internet service,4,Chennai,Basic,0
CUST_03005,23,30.723083548611267,4852.63244432762,Month-to-month,No,No internet service,No internet service,Yes,No internet service,7,Pune,Premium,0
CUST_03006,21,37.213559670841114,1446.4884539212062,Two year,DSL,Yes,No,No,Yes,0,Bangalore,Premium,0
CUST_03007,29,53.79405368649931,5647.62355135936,One year,Fiber optic,Yes,Yes,No,Yes,1,Pune,Standard,0
CUST_03008,62,112.91398530274991,3660.035059717054,One year,DSL,No,No,No internet service,Yes,15,Bangalore,Basic,1
CUST_03009,3,99.56719819266733,7217.424801203517,One year,No,Yes,Yes,No internet service,Yes,7,Hyderabad,Basic,0
CUST_03010,58,62.145759245084385,6619.250047340832,Month-to-month,No,No internet service,No,Yes,No internet service,14,Hyderabad,Standard,1
CUST_03011,7,68.29382439833255,6162.208560964087,One year,No,No,No internet service,No,No,10,Pune,Basic,0
CUST_03012,11,45.09216468197432,5961.6520765535515,Two year,Fiber optic,No,No internet service,No,No internet service,15,Mumbai,Premium,1
CUST_03013,30,89.84400156015728,4772.0595508532615,One year,No,No internet service,Yes,Yes,Yes,6,Delhi,Standard,0
CUST_03014,33,99.88209848912788,536.3653527206167,Two year,No,Yes,No,No internet service,No internet service,16,Pune,Basic,1
CUST_03015,48,42.36827895809281,5577.862986806915,One year,DSL,No,Yes,No,Yes,2,Pune,Basic,0
CUST_03016,56,22.265805626219468,3978.4339100954326,Two year,No,No internet service,No internet service,Yes,No internet service,14,Chennai,Premium,0
CUST_03017,25,81.63667220262298,4000.763084093147,One year,DSL,No internet service,Yes,No internet service,Yes,3,Mumbai,Standard,0
CUST_03018,17,75.37623615180229,3232.8662619448996,One year,No,No internet service,Yes,Yes,Yes,2,Bangalore,Premium,0
CUST_03019,37,59.0173778129454,7898.379499687389,One year,DSL,Yes,No,No,No internet service,10,Chennai,Basic,0
CUST_03020,49,83.67718206086744,2133.8456462905315,Two year,DSL,Yes,No internet service,No internet service,Yes,1,Pune,Standard,0
CUST_03021,7,74.16255639448465,2703.354153821751,Two year,DSL,Yes,No internet service,Yes,No,6,Mumbai,Premium,0
CUST_03022,40,43.559320812607666,8186.511919163551,One year,DSL,Yes,No,Yes,Yes,14,Pune,Premium,0
CUST_03023,5,58.56835551351768,6889.7239826169525,Two year,Fiber optic,No internet service,No,Yes,Yes,13,Bangalore,Standard,1
CUST_03024,68,61.66758411421865,137.48094796546326,Two year,No,No,No,No,Yes,6,Hyderabad,Basic,0
CUST_03025,43,107.7852954365075,7703.604662028414,Month-to-month,Fiber optic,No internet service,No internet service,No,No,16,Delhi,Standard,0
CUST_03026,63,116.01222372115386,1940.4223887021026,One year,No,No,No internet service,No,No internet service,9,Delhi,Premium,0
CUST_03027,28,109.0861389644427,6005.7197972065505,Two year,DSL,No,No,Yes,No,17,Mumbai,Premium,0
CUST_03028,27,91.35615845330192,4709.166096688722,Two year,No,No,Yes,No,No,13,Bangalore,Standard,0
CUST_03029,10,77.66925882779383,4571.238396718813,Two year,DSL,Yes,No internet service,Yes,No,5,Mumbai,Standard,1
CUST_03030,64,88.30468681752741,6107.408665017044,Two year,No,No internet service,No,Yes,No internet service,18,Bangalore,Standard,1
CUST_03031,18,113.78914051473427,1775.3132446086374,Month-to-month,DSL,No,No,Yes,Yes,9,Bangalore,Standard,1
CUST_03032,8,43.499870992830836,1366.8511591608299,Two year,No,No internet service,Yes,No internet service,No,16,Delhi,Premium,1
CUST_03033,26,72.58229178268729,5547.522730308899,Two year,No,Yes,No,Yes,Yes,18,Hyderabad,Standard,1
CUST_03034,33,88.34001793804161,2482.6930195693453,Month-to-month,No,No,Yes,No,No,19,Hyderabad,Standard,1
CUST_03035,43,87.28319413507602,8279.045661353128,One year,DSL,Yes,Yes,Yes,No,16,Chennai,Premium,0
CUST_03036,67,43.73245387683731,3847.7234190313798,One year,No,Yes,No internet service,No,No,13,Bangalore,Premium,0
CUST_03037,14,77.8466157937547,964.5659236990792,Month-to-month,DSL,No internet service,No,No internet service,No,6,Delhi,Premium,1
CUST_03038,50,99.18314052685595,5835.084239471283,One year,Fiber optic,No,No internet service,No internet service,No,18,Bangalore,Standard,0
CUST_03039,12,66.45805596512487,2614.8431186977255,One year,No,Yes,No internet service,Yes,No,6,Pune,Standard,0
CUST_03040,48,98.91640382327097,1278.3185610847336,Month-to-month,DSL,No internet service,No internet service,No,No internet service,11,Chennai,Basic,1
CUST_03041,69,54.70802497096459,3604.3877640323094,Two year,DSL,No,No,No internet service,Yes,5,Pune,Standard,0
CUST_03042,55,113.7535329707034,8196.533362736292,Month-to-month,DSL,No,No,No internet service,Yes,7,Delhi,Basic,1
CUST_03043,50,72.4607009309083,3507.7541489156365,Month-to-month,Fiber optic,Yes,No,No internet service,No internet service,8,Bangalore,Standard,1
CUST_03044,36,78.78669098084666,2964.08500093088,Month-to-month,DSL,Yes,No internet service,No,No,17,Hyderabad,Premium,1
CUST_03045,16,21.198880018068017,3788.3250162718377,Month-to-month,Fiber optic,Yes,Yes,Yes,No internet service,9,Hyderabad,Basic,0
CUST_03046,57,35.36745198711661,120.76541489621742,Month-to-month,Fiber optic,Yes,No internet service,Yes,No internet service,15,Chennai,Basic,0
CUST_03047,28,82.55925580804656,1146.9672503934446,Two year,DSL,No,Yes,No internet service,No internet service,16,Pune,Premium,0
CUST_03048,32,60.82677792179167,7224.940111017743,One year,No,Yes,No,Yes,Yes,0,Hyderabad,Basic,0
CUST_03049,59,69.83270662673382,8313.687883385664,Month-to-month,Fiber optic,Yes,No,No internet service,No internet service,6,Bangalore,Standard,0
CUST_03050,54,24.423083690837444,1357.6596808904255,Two year,DSL,Yes,No internet service,No,No,8,Chennai,Basic,0
CUST_03051,9,103.08179431785919,4560.262135557757,Month-to-month,Fiber optic,No,Yes,Yes,No internet service,11,Pune,Premium,1
CUST_03052,46,98.01957143421416,8214.44018553947,Two year,DSL,No internet service,No,No,Yes,0,Mumbai,Standard,0
CUST_03053,22,36.90610552362865,1346.1232327499713,One year,DSL,No internet service,No,Yes,Yes,9,Chennai,Basic,0
CUST_03054,20,82.70159444025269,1598.278175655783,Two year,Fiber optic,No,No internet service,No,No,9,Hyderabad,Standard,0
CUST_03055,12,101.46815158873571,7879.256314020675,Two year,DSL,No internet service,No internet service,No,No internet service,9,Delhi,Basic,0
CUST_03056,32,83.36712191439119,6003.642617209108,One year,Fiber optic,No,No internet service,Yes,No,6,Chennai,Premium,1
CUST_03057,23,49.66060572017617,1306.9814377952075,One year,DSL,Yes,Yes,No internet service,No internet service,14,Bangalore,Basic,0
CUST_03058,10,84.92333734877305,3355.6048364280477,Two year,No,No internet service,Yes,No internet service,No,9,Pune,Premium,0
CUST_03059,16,39.467098263687646,495.2816668291748,Month-to-month,No,No,No,No,No,15,Chennai,Standard,0
CUST_03060,67,50.46200972250093,3687.919950689882,Month-to-month,Fiber optic,No,No internet service,No,No,15,Hyderabad,Standard,1
CUST_03061,46,42.48710461693222,6616.160476239048,One year,Fiber optic,Yes,No,No internet service,Yes,19,Chennai,Standard,1
CUST_03062,24,74.80636044380107,4716.790966999531,Month-to-month,Fiber optic,No,Yes,Yes,Yes,0,Bangalore,Basic,1
CUST_03063,72,29.039117970085957,5509.604077245034,One year,Fiber optic,No internet service,No,Yes,No internet service,10,Bangalore,Premium,0
CUST_03064,20,113.19765879553054,2790.0883613221745,Two year,No,Yes,No,No,Yes,18,Hyderabad,Basic,0
CUST_03065,11,52.01826007361241,1386.9601743113342,Two year,Fiber optic,No,No internet service,Yes,No,17,Bangalore,Premium,0
CUST_03066,36,40.33495296479174,129.25564391069474,Month-to-month,DSL,Yes,No,No,Yes,2,Hyderabad,Premium,1
CUST_03067,41,68.64808098738679,6984.371304601508,One year,DSL,No,No internet service,Yes,Yes,14,Chennai,Standard,0
CUST_03068,16,46.25377748238104,5418.103972370973,Month-to-month,Fiber optic,No internet service,No,No,No internet service,5,Chennai,Premium,0
CUST_03069,47,72.56021681102972,1963.1027686021728,Month-to-month,DSL,No internet service,No,Yes,No,9,Mumbai,Basic,1
CUST_03070,27,53.54793327777272,3567.156849375615,Two year,Fiber optic,Yes,Yes,No,Yes,2,Hyderabad,Standard,0
CUST_03071,40,31.47081469844216,6815.841805351864,Month-to-month,DSL,No,Yes,No internet service,Yes,9,Delhi,Premium,0
CUST_03072,46,45.12131468678072,4587.254978427133,Two year,DSL,Yes,No,No internet service,No internet service,15,Hyderabad,Basic,0
CUST_03073,17,62.72086418607557,2563.956072014788,One year,Fiber optic,Yes,No,No internet service,No internet service,3,Chennai,Basic,0
CUST_03074,70,21.089909100921815,2284.259074641754,Month-to-month,Fiber optic,No internet service,No internet service,No internet service,No,0,Pune,Standard,0
CUST_03075,12,96.60553775550572,1863.8021553749388,Two year,No,Yes,Yes,No,No internet service,17,Chennai,Premium,0
CUST_03076,12,81.42610558822241,7004.876843298029,Month-to-month,Fiber optic,No,Yes,Yes,No,3,Bangalore,Premium,0
CUST_03077,30,79.33867994239213,4953.339494507307,One year,No,No internet service,No,No,No,4,Mumbai,Standard,0
CUST_03078,1,73.69709305204213,6033.07107947982,Month-to-month,Fiber optic,No,No internet service,No,Yes,3,Delhi,Standard,1
CUST_03079,15,78.21194357715699,7313.541583932861,Month-to-month,DSL,Yes,Yes,No,Yes,18,Mumbai,Standard,0
CUST_03080,8,113.3344991761365,8388.560960861294,Two year,No,No internet service,No,Yes,Yes,19,Hyderabad,Standard,0
CUST_03081,72,18.87405950269555,2134.1197809540927,One year,DSL,No,No,No,Yes,18,Pune,Basic,0
CUST_03082,37,22.875570385090427,1552.4148986180176,One year,Fiber optic,No,No,No internet service,Yes,2,Hyderabad,Standard,0
CUST_03083,53,37.53232781294184,3936.6699435782707,One year,Fiber optic,Yes,No,No internet service,No,19,Chennai,Premium,0
CUST_03084,55,35.06474075930131,315.47459253691267,Month-to-month,Fiber optic,No,No,No,Yes,12,Bangalore,Premium,0
CUST_03085,44,36.481834865856634,6733.351071421847,Two year,Fiber optic,Yes,Yes,No internet service,Yes,19,Delhi,Premium,0
CUST_03086,33,86.53827635656232,7514.052310113229,Month-to-month,No,Yes,Yes,No internet service,Yes,17,Pune,Basic,0
CUST_03087,8,64.86729670711686,5836.9887247807765,Month-to-month,No,Yes,No internet service,Yes,No,5,Bangalore,Premium,1
CUST_03088,7,119.1614455901387,2291.1337983485346,Month-to-month,Fiber optic,Yes,No,No,No internet service,19,Delhi,Basic,1
CUST_03089,6,41.142363309900375,1062.6047303729215,One year,DSL,No internet service,No internet service,No,No internet service,5,Pune,Premium,0
CUST_03090,35,49.70467030480445,3259.347001936493,Two year,No,No,No,No internet service,Yes,5,Mumbai,Standard,1
CUST_03091,17,118.3925531137682,7086.352733125559,One year,DSL,No,No,No,No internet service,16,Chennai,Basic,1
CUST_03092,2,102.83933036182918,2968.2754317138247,Month-to-month,Fiber optic,No internet service,No,No,No,16,Bangalore,Basic,1
CUST_03093,27,65.91952050921034,308.54729350116025,Month-to-month,No,Yes,No internet service,No internet service,Yes,4,Hyderabad,Basic,0
CUST_03094,69,74.56888232569095,2344.446151141569,Two year,No,Yes,No,No internet service,No,16,Chennai,Premium,0
CUST_03095,43,104.00414790658972,8414.718664662285,One year,No,Yes,No internet service,No,No,8,Delhi,Standard,0
CUST_03096,20,67.05998509672546,5757.504385558022,Month-to-month,DSL,Yes,Yes,Yes,Yes,19,Pune,Premium,0
CUST_03097,27,39.0144198053726,7659.050667865999,Month-to-month,Fiber optic,No internet service,No,No internet service,No,1,Chennai,Basic,1
CUST_03098,53,102.50134293254732,6590.407198944394,Two year,Fiber optic,No,No internet service,No,Yes,18,Hyderabad,Standard,0
CUST_03099,53,72.85279411011564,4595.782181000482,Month-to-month,No,Yes,Yes,No internet service,No,8,Hyderabad,Basic,0
CUST_03100,64,33.61034491070977,1279.179015654223,One year,No,Yes,No,No,No internet service,7,Delhi,Basic,0
CUST_03101,20,69.56975478080855,2975.2024654131974,One year,Fiber optic,Yes,Yes,No,No internet service,18,Chennai,Premium,0
CUST_03102,12,60.1467448208796,4969.284590775953,Month-to-month,DSL,No,No,Yes,No internet service,12,Bangalore,Premium,1
CUST_03103,56,107.43793825193931,7402.7035819447565,Month-to-month,No,No,No internet service,No internet service,No,3,Chennai,Standard,1
CUST_03104,48,30.857653998791747,2296.9017390260788,Month-to-month,DSL,No internet service,No,Yes,Yes,5,Hyderabad,Premium,0
CUST_03105,53,107.2714000536986,1046.246305743827,Two year,DSL,No,No,No internet service,No internet service,3,Pune,Premium,0
CUST_03106,9,70.24552371464904,4758.015717499961,Two year,Fiber optic,No,No internet service,Yes,Yes,10,Delhi,Premium,1
CUST_03107,52,59.24517185807706,1515.083369398148,One year,Fiber optic,Yes,No internet service,No internet service,No internet service,9,Mumbai,Basic,0
CUST_03108,43,34.520652809099914,5195.088527388412,One year,DSL,No,No internet service,Yes,No internet service,15,Mumbai,Basic,0
CUST_03109,46,89.48343218914529,2253.1888751470146,Month-to-month,DSL,Yes,No,Yes,No,17,Pune,Premium,1
CUST_03110,52,112.53428432922414,1977.0282024778985,Month-to-month,Fiber optic,No internet service,Yes,No internet service,No internet service,18,Chennai,Basic,0
CUST_03111,45,56.28849009773062,3403.8512486357745,Month-to-month,No,Yes,No internet service,Yes,Yes,11,Hyderabad,Premium,1
CUST_03112,12,42.641670068425015,5049.452487606497,Two year,DSL,No internet service,Yes,Yes,Yes,13,Chennai,Standard,0
CUST_03113,36,74.59642553391402,4643.384501956073,Two year,No,No,No internet service,No internet service,No internet service,17,Delhi,Premium,0
CUST_03114,23,99.21096674025476,2093.837835907105,Month-to-month,DSL,No internet service,No internet service,No internet service,Yes,19,Bangalore,Standard,1
CUST_03115,1,18.38430484415437,7576.451632713537,Month-to-month,Fiber optic,Yes,No,No,Yes,0,Mumbai,Premium,1
CUST_03116,13,82.40049851233378,950.0188672939752,One year,No,No,No internet service,No internet service,Yes,12,Chennai,Standard,0
CUST_03117,9,78.84463207126035,352.763869996512,Two year,Fiber optic,No,Yes,No,Yes,2,Hyderabad,Basic,0
CUST_03118,34,50.45152295202433,5130.154577103368,Month-to-month,DSL,Yes,No,Yes,Yes,13,Pune,Premium,0
CUST_03119,24,64.04514636770698,1064.7395995313714,Two year,Fiber optic,No,No internet service,No internet service,No internet service,17,Mumbai,Standard,0
CUST_03120,2,43.19024886450573,4300.483886714148,Month-to-month,No,Yes,Yes,No,Yes,18,Mumbai,Standard,0
CUST_03121,16,98.56834527108796,8090.940998362504,Month-to-month,Fiber optic,No internet service,No,No internet service,Yes,0,Bangalore,Basic,0
CUST_03122,11,82.72256320334299,5943.357862462566,One year,No,No internet service,Yes,No,No internet service,14,Chennai,Standard,0
CUST_03123,53,72.33658544797649,5255.266714933804,One year,Fiber optic,No,No,No,No,15,Bangalore,Premium,0
CUST_03124,23,58.03767223861838,4893.497917366685,One year,Fiber optic,Yes,No,No internet service,Yes,9,Hyderabad,Standard,0
CUST_03125,28,47.72120737411468,1540.851937156946,Month-to-month,No,Yes,No,Yes,No,19,Hyderabad,Standard,0
CUST_03126,42,101.91912157643,3687.7188484955814,One year,No,No internet service,No internet service,Yes,No,3,Chennai,Standard,0
CUST_03127,24,64.04358238422404,2923.2843894848797,Month-to-month,No,Yes,No,No,No internet service,10,Mumbai,Basic,0
CUST_03128,59,69.14763682385062,8101.976401087536,Two year,DSL,No,No internet service,No,No,15,Delhi,Basic,0
CUST_03129,64,71.12453051515564,2073.3602024864895,Two year,Fiber optic,No,No internet service,Yes,No,4,Bangalore,Basic,0
CUST_03130,27,63.7334274140208,4017.401862181308,Month-to-month,No,No internet service,No internet service,No internet service,No,18,Mumbai,Standard,0
CUST_03131,15,44.12101947631922,7974.789159309154,One year,DSL,Yes,No internet service,No internet service,No internet service,10,Pune,Basic,0
CUST_03132,46,30.274724904791306,6711.83029399027,One year,DSL,No,No,Yes,Yes,17,Hyderabad,Basic,1
CUST_03133,57,28.05080125110955,8199.018259610477,Two year,No,No,No internet service,Yes,No internet service,14,Hyderabad,Premium,0
CUST_03134,26,95.26117738075024,5177.857224156778,Month-to-month,No,No,Yes,Yes,No internet service,1,Mumbai,Standard,1
CUST_03135,52,40.79983787475416,2849.1801019550126,Month-to-month,No,Yes,Yes,No,No internet service,12,Mumbai,Basic,0
CUST_03136,41,23.67862712530551,7029.643395486149,Month-to-month,DSL,No internet service,No,Yes,Yes,11,Pune,Premium,0
CUST_03137,58,99.34677548298038,2490.1320937889295,Two year,DSL,No internet service,No internet service,Yes,No,13,Hyderabad,Premium,1
CUST_03138,46,33.714288591786094,1415.6029058166164,Two year,Fiber optic,No,Yes,Yes,Yes,0,Bangalore,Standard,0
CUST_03139,33,81.76490135680211,6008.7417206788605,One year,DSL,No internet service,Yes,Yes,No,11,Bangalore,Standard,0
CUST_03140,36,52.541613687682045,5437.621938098437,Month-to-month,No,No,No internet service,No internet service,Yes,12,Mumbai,Premium,0
CUST_03141,5,30.900986182513567,7473.244591814144,Month-to-month,Fiber optic,No,No internet service,No internet service,No internet service,2,Chennai,Standard,1
CUST_03142,6,60.27705988394471,8177.045795795742,Month-to-month,Fiber optic,Yes,No,Yes,No internet service,2,Hyderabad,Premium,1
CUST_03143,24,19.510503835527764,7288.749934838667,Month-to-month,Fiber optic,No,Yes,No,No,0,Delhi,Basic,0
CUST_03144,32,103.78658821628116,527.1048871437125,Two year,Fiber optic,No,No,No,No internet service,10,Hyderabad,Standard,1
CUST_03145,54,70.37679205686943,5654.402938555599,One year,No,Yes,Yes,No internet service,No internet service,3,Bangalore,Basic,0
CUST_03146,57,32.1943211126121,6674.100325912836,Two year,Fiber optic,Yes,No internet service,No,Yes,10,Bangalore,Standard,0
CUST_03147,6,42.17199247567644,8346.719439938197,One year,No,No internet service,Yes,No,No,1,Delhi,Premium,0
CUST_03148,56,63.69346959812972,3195.877142466159,Month-to-month,DSL,Yes,Yes,No internet service,Yes,18,Bangalore,Basic,1
CUST_03149,11,37.26467704718596,1458.9356232338764,Month-to-month,No,No,Yes,Yes,Yes,11,Delhi,Premium,1
CUST_03150,15,45.39711447311076,7252.57823016403,Month-to-month,Fiber optic,Yes,No internet service,Yes,No internet service,12,Bangalore,Premium,1
CUST_03151,42,72.50732755199684,2710.7529194913345,Month-to-month,DSL,Yes,No internet service,No internet service,Yes,16,Pune,Premium,0
CUST_03152,6,102.92611932991532,5091.948480123511,Month-to-month,DSL,No internet service,Yes,Yes,No,18,Delhi,Standard,1
CUST_03153,50,58.98764794037192,3325.087390054665,Two year,DSL,Yes,Yes,Yes,No internet service,3,Chennai,Standard,0
CUST_03154,72,91.13147790246192,3430.531309826964,One year,Fiber optic,No,No internet service,No internet service,No,5,Hyderabad,Premium,0
CUST_03155,31,107.42178977298613,6230.763712383145,Two year,No,No,No internet service,No internet service,No,2,Bangalore,Premium,0
CUST_03156,7,40.06269591020852,3084.0320131333597,Month-to-month,No,No,No internet service,No internet service,No,10,Mumbai,Standard,1
CUST_03157,71,100.33358098102033,5896.66310821567,One year,Fiber optic,Yes,Yes,No,No,11,Delhi,Basic,0
CUST_03158,44,95.2550242297648,139.5339591464264,One year,Fiber optic,Yes,No,No internet service,Yes,11,Delhi,Standard,0
CUST_03159,58,54.40760439070977,2771.659162012876,Month-to-month,DSL,No,No,No internet service,No internet service,17,Delhi,Standard,0
CUST_03160,3,118.93103586908845,2724.1314739417667,One year,No,Yes,No internet service,No internet service,Yes,13,Bangalore,Standard,1
CUST_03161,66,44.78238188646762,6369.620894975954,Two year,Fiber optic,No internet service,No,No internet service,No internet service,10,Hyderabad,Basic,0
CUST_03162,28,43.989933135232945,2686.0734581293755,Two year,Fiber optic,No internet service,Yes,Yes,Yes,16,Mumbai,Standard,0
CUST_03163,28,96.77043479462617,5389.880736720634,Two year,No,No internet service,No,No internet service,No internet service,15,Delhi,Standard,1
CUST_03164,27,62.33504644121059,5858.06397867891,Two year,DSL,No internet service,No,No internet service,No,2,Delhi,Basic,0
CUST_03165,43,51.74108946766641,5602.765465879931,One year,DSL,No,No,No,No,3,Delhi,Standard,0
CUST_03166,3,36.2236061445885,5135.137002654773,Two year,DSL,Yes,No internet service,No,Yes,7,Pune,Premium,0
CUST_03167,8,96.0639079553235,3526.2981161815655,One year,No,No internet service,Yes,Yes,Yes,10,Delhi,Basic,0
CUST_03168,4,98.20482422587986,3184.3728207140803,Month-to-month,Fiber optic,No,No internet service,No internet service,No,12,Mumbai,Standard,1
CUST_03169,55,75.78952832947432,4806.801983144296,Two year,Fiber optic,No internet service,No,No internet service,Yes,11,Delhi,Premium,0
CUST_03170,49,115.64598854552003,558.3297152720558,Month-to-month,Fiber optic,Yes,No internet service,No internet service,Yes,4,Pune,Premium,0
CUST_03171,14,50.45265358311073,7446.703900281044,Two year,Fiber optic,No internet service,Yes,No,No internet service,15,Mumbai,Basic,0
CUST_03172,31,40.401142638892395,7018.323043183371,Month-to-month,No,No internet service,Yes,Yes,No internet service,0,Mumbai,Basic,0
CUST_03173,27,87.10161043131511,2956.0351699094426,Month-to-month,DSL,No internet service,Yes,No,No internet service,8,Delhi,Standard,1
CUST_03174,21,95.35768136156987,4825.759804556924,Month-to-month,DSL,No internet service,Yes,No internet service,Yes,13,Chennai,Basic,1
CUST_03175,16,40.94040899628588,7925.155336000617,Month-to-month,DSL,Yes,No,No,No,7,Mumbai,Standard,1
CUST_03176,58,25.814297954633552,2322.023315649404,Month-to-month,DSL,No,No,No internet service,No,2,Chennai,Premium,0
CUST_03177,70,100.67268163180994,6315.505580587746,One year,Fiber optic,No internet service,No,No internet service,No,6,Mumbai,Premium,0
CUST_03178,56,117.60320131189327,719.7311896967658,One year,Fiber optic,No,No,No internet service,No,3,Pune,Standard,0
CUST_03179,25,83.756573179373,4457.242554848776,Two year,No,Yes,No,Yes,No internet service,14,Bangalore,Basic,1
CUST_03180,24,46.342423814677204,7515.826155971979,One year,DSL,Yes,No internet service,No,No internet service,11,Delhi,Standard,0
CUST_03181,9,119.6606060723848,4697.598148152441,Month-to-month,Fiber optic,No internet service,Yes,No internet service,Yes,8,Bangalore,Standard,1
CUST_03182,44,109.1131968992419,5245.056477232294,One year,Fiber optic,No,No,No internet service,No,17,Mumbai,Basic,1
CUST_03183,10,70.36482592058998,7716.596485851553,One year,Fiber optic,No internet service,Yes,Yes,Yes,12,Bangalore,Standard,0
CUST_03184,52,102.18277105386704,6085.688948902428,Month-to-month,DSL,Yes,Yes,Yes,No,2,Delhi,Basic,1
CUST_03185,71,101.21369337282262,5920.366627662221,One year,Fiber optic,No internet service,No,No internet service,No,6,Delhi,Basic,1
CUST_03186,67,113.34949490669695,4991.709275391964,Month-to-month,DSL,No internet service,No,No internet service,Yes,18,Mumbai,Premium,1
CUST_03187,27,103.77423206489293,5387.009425580092,One year,DSL,No,Yes,No internet service,No internet service,7,Mumbai,Premium,0
CUST_03188,64,83.65528206763078,6835.029406508947,Month-to-month,No,Yes,Yes,No internet service,Yes,10,Chennai,Basic,0
CUST_03189,48,80.14897933356374,8323.855012527227,Two year,No,No internet service,Yes,Yes,Yes,4,Hyderabad,Basic,0
CUST_03190,46,65.6704434098244,6763.94965269745,One year,DSL,No internet service,No internet service,No,No,15,Bangalore,Basic,0
CUST_03191,51,81.90153527701725,6019.327405860182,Two year,DSL,No internet service,No internet service,Yes,No internet service,2,Chennai,Basic,1
CUST_03192,53,99.11209182609905,1167.691702792869,Month-to-month,DSL,No,Yes,Yes,Yes,0,Bangalore,Standard,0
CUST_03193,59,116.84183788286043,6948.475846280442,Month-to-month,Fiber optic,Yes,No internet service,No,No internet service,9,Delhi,Basic,1
CUST_03194,56,65.66331053457625,6260.704224275799,Two year,Fiber optic,No internet service,Yes,No internet service,No internet service,9,Mumbai,Premium,0
CUST_03195,46,76.51262670485323,6552.805881393266,Month-to-month,Fiber optic,No internet service,Yes,No internet service,No internet service,15,Bangalore,Basic,0
CUST_03196,30,63.37016049599574,1978.1603284597718,Month-to-month,No,No internet service,No,No,No internet service,10,Hyderabad,Premium,1
CUST_03197,45,86.18583934030721,7681.009434060149,Month-to-month,DSL,Yes,Yes,Yes,No,18,Delhi,Basic,0
CUST_03198,25,82.25189141424848,843.140566318085,Month-to-month,Fiber optic,No,No,No internet service,No,19,Pune,Standard,0
CUST_03199,4,19.819046599749576,2169.1374563790905,Month-to-month,Fiber optic,No,No,No,No,12,Delhi,Standard,0
CUST_03200,51,73.19847902826716,5641.764803867575,Month-to-month,No,No internet service,Yes,No,No,14,Chennai,Basic,1
CUST_03201,53,27.02566336129943,5732.446082214671,Month-to-month,No,No internet service,No internet service,No,No,9,Hyderabad,Premium,1
CUST_03202,32,20.69112903656491,2675.6189713635963,Month-to-month,DSL,No,Yes,No internet service,Yes,3,Delhi,Standard,0
CUST_03203,49,98.70211053263922,5968.290749462413,Two year,DSL,No,Yes,No,No internet service,18,Hyderabad,Premium,0
CUST_03204,37,44.38228594024865,3308.426820388625,One year,Fiber optic,No,No internet service,Yes,No,14,Mumbai,Premium,0
CUST_03205,26,52.74681788330452,19.488725506905457,Month-to-month,Fiber optic,No internet service,No,Yes,No internet service,5,Pune,Standard,0
CUST_03206,14,24.536627935614753,1397.225214061587,Two year,Fiber optic,No internet service,No internet service,No,No,16,Hyderabad,Basic,0
CUST_03207,60,36.30902657042377,7504.368210400555,Month-to-month,Fiber optic,No,Yes,No,No,12,Chennai,Premium,1
CUST_03208,20,96.09169146229482,1906.8906074889305,One year,Fiber optic,No,Yes,No,Yes,19,Chennai,Premium,1
CUST_03209,45,68.34014468372733,975.7054942009855,Month-to-month,No,Yes,No internet service,Yes,No internet service,16,Bangalore,Basic,0
CUST_03210,68,107.82818318011513,5804.425539525356,Two year,DSL,No internet service,No internet service,No internet service,No,14,Pune,Basic,1
CUST_03211,5,58.51869740961719,3756.0720445193815,Two year,No,Yes,No internet service,Yes,No,6,Mumbai,Standard,1
CUST_03212,37,45.40747504693536,6774.684322524819,One year,DSL,No,No,No,Yes,10,Mumbai,Standard,0
